fid1,iid1,fid2,iid2,m,ibd0,ibd1,ibd2
AMAN030988,AMAN030988,AMAN030998,AMAN030998,20,1,0,0
AMAN030988,AMAN030988,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030988,AMAN030988,DILE6071,DILE6071,20,1,0,0
AMAN030988,AMAN030988,DILE6072,DILE6072,20,1,0,0
AMAN030988,AMAN030988,DILE6074,DILE6074,20,1,0,0
AMAN030988,AMAN030988,DILE6076,DILE6076,20,1,0,0
AMAN030988,AMAN030988,DILE6078,DILE6078,20,1,0,0
AMAN030988,AMAN030988,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030988,AMAN030988,DILE6081,DILE6081,20,1,0,0
AMAN030988,AMAN030988,DILE6082,DILE6082,20,1,0,0
AMAN030988,AMAN030988,DILE6083,DILE6083,20,1,0,0
AMAN030988,AMAN030988,DILE6084,DILE6084,20,1,0,0
AMAN030988,AMAN030988,DILE6085,DILE6085,20,1,0,0
AMAN030988,AMAN030988,DILE6086,DILE6086,20,1,0,0
AMAN030988,AMAN030988,DILE6087,DILE6087,20,1,0,0
AMAN030988,AMAN030988,DILE6090,DILE6090,20,1,0,0
AMAN030988,AMAN030988,DILE6091,DILE6091,20,1,0,0
AMAN030988,AMAN030988,DILE6092,DILE6092,20,1,0,0
AMAN030988,AMAN030988,DILE6093,DILE6093,20,1,0,0
AMAN030988,AMAN030988,DILE6094,DILE6094,20,1,0,0
AMAN030988,AMAN030988,DILE6095,DILE6095,20,1,0,0
AMAN030988,AMAN030988,DILE6097,DILE6097,20,1,0,0
AMAN030988,AMAN030988,DILE6098,DILE6098,20,1,0,0
AMAN030988,AMAN030988,DILE6099,DILE6099,20,1,0,0
AMAN030989,AMAN030989,AMAN030990,AMAN030990,1,0,1,0
AMAN030989,AMAN030989,AMAN030991,AMAN030991,1,0,1,0
AMAN030989,AMAN030989,AMAN030992,AMAN030992,1,0,1,0
AMAN030989,AMAN030989,AMAN030993,AMAN030993,1,0,1,0
AMAN030989,AMAN030989,AMAN030994,AMAN030994,2.41888982477445,0.626,0.374,0
AMAN030989,AMAN030989,AMAN030995,AMAN030995,2.29335894269059,0.592,0.408,0
AMAN030989,AMAN030989,AMAN030996,AMAN030996,2.41888982477445,0.626,0.374,0
AMAN030989,AMAN030989,AMAN030997,AMAN030997,2.41888982477445,0.626,0.374,0
AMAN030989,AMAN030989,AMAN030998,AMAN030998,20,1,0,0
AMAN030989,AMAN030989,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030989,AMAN030989,DILE6071,DILE6071,20,1,0,0
AMAN030989,AMAN030989,DILE6072,DILE6072,20,1,0,0
AMAN030989,AMAN030989,DILE6074,DILE6074,20,1,0,0
AMAN030989,AMAN030989,DILE6076,DILE6076,20,1,0,0
AMAN030989,AMAN030989,DILE6078,DILE6078,20,1,0,0
AMAN030989,AMAN030989,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030989,AMAN030989,DILE6081,DILE6081,20,1,0,0
AMAN030989,AMAN030989,DILE6082,DILE6082,20,1,0,0
AMAN030989,AMAN030989,DILE6083,DILE6083,20,1,0,0
AMAN030989,AMAN030989,DILE6084,DILE6084,20,1,0,0
AMAN030989,AMAN030989,DILE6085,DILE6085,20,1,0,0
AMAN030989,AMAN030989,DILE6086,DILE6086,20,1,0,0
AMAN030989,AMAN030989,DILE6087,DILE6087,20,1,0,0
AMAN030989,AMAN030989,DILE6090,DILE6090,20,1,0,0
AMAN030989,AMAN030989,DILE6091,DILE6091,20,1,0,0
AMAN030989,AMAN030989,DILE6092,DILE6092,20,1,0,0
AMAN030989,AMAN030989,DILE6093,DILE6093,20,1,0,0
AMAN030989,AMAN030989,DILE6094,DILE6094,20,1,0,0
AMAN030989,AMAN030989,DILE6095,DILE6095,20,1,0,0
AMAN030989,AMAN030989,DILE6097,DILE6097,20,1,0,0
AMAN030989,AMAN030989,DILE6098,DILE6098,20,1,0,0
AMAN030989,AMAN030989,DILE6099,DILE6099,20,1,0,0
AMAN030990,AMAN030990,AMAN030991,AMAN030991,1,0,1,0
AMAN030990,AMAN030990,AMAN030992,AMAN030992,1,0,1,0
AMAN030990,AMAN030990,AMAN030993,AMAN030993,1,0,1,0
AMAN030990,AMAN030990,AMAN030994,AMAN030994,2.41888982477445,0.626,0.374,0
AMAN030990,AMAN030990,AMAN030995,AMAN030995,2.29335894269059,0.592,0.408,0
AMAN030990,AMAN030990,AMAN030996,AMAN030996,2.41888982477445,0.626,0.374,0
AMAN030990,AMAN030990,AMAN030997,AMAN030997,2.41888982477445,0.626,0.374,0
AMAN030990,AMAN030990,AMAN030998,AMAN030998,20,1,0,0
AMAN030990,AMAN030990,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030990,AMAN030990,DILE6071,DILE6071,20,1,0,0
AMAN030990,AMAN030990,DILE6072,DILE6072,20,1,0,0
AMAN030990,AMAN030990,DILE6074,DILE6074,20,1,0,0
AMAN030990,AMAN030990,DILE6076,DILE6076,20,1,0,0
AMAN030990,AMAN030990,DILE6078,DILE6078,20,1,0,0
AMAN030990,AMAN030990,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030990,AMAN030990,DILE6081,DILE6081,20,1,0,0
AMAN030990,AMAN030990,DILE6082,DILE6082,20,1,0,0
AMAN030990,AMAN030990,DILE6083,DILE6083,20,1,0,0
AMAN030990,AMAN030990,DILE6084,DILE6084,20,1,0,0
AMAN030990,AMAN030990,DILE6085,DILE6085,20,1,0,0
AMAN030990,AMAN030990,DILE6086,DILE6086,20,1,0,0
AMAN030990,AMAN030990,DILE6087,DILE6087,20,1,0,0
AMAN030990,AMAN030990,DILE6090,DILE6090,20,1,0,0
AMAN030990,AMAN030990,DILE6091,DILE6091,20,1,0,0
AMAN030990,AMAN030990,DILE6092,DILE6092,20,1,0,0
AMAN030990,AMAN030990,DILE6093,DILE6093,20,1,0,0
AMAN030990,AMAN030990,DILE6094,DILE6094,20,1,0,0
AMAN030990,AMAN030990,DILE6095,DILE6095,20,1,0,0
AMAN030990,AMAN030990,DILE6097,DILE6097,20,1,0,0
AMAN030990,AMAN030990,DILE6098,DILE6098,20,1,0,0
AMAN030990,AMAN030990,DILE6099,DILE6099,20,1,0,0
AMAN030991,AMAN030991,AMAN030992,AMAN030992,1,0,1,0
AMAN030991,AMAN030991,AMAN030993,AMAN030993,1,0,1,0
AMAN030991,AMAN030991,AMAN030994,AMAN030994,2.41888982477445,0.626,0.374,0
AMAN030991,AMAN030991,AMAN030995,AMAN030995,2.29335894269059,0.592,0.408,0
AMAN030991,AMAN030991,AMAN030996,AMAN030996,2.41888982477445,0.626,0.374,0
AMAN030991,AMAN030991,AMAN030997,AMAN030997,2.41888982477445,0.626,0.374,0
AMAN030991,AMAN030991,AMAN030998,AMAN030998,20,1,0,0
AMAN030991,AMAN030991,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030991,AMAN030991,DILE6071,DILE6071,20,1,0,0
AMAN030991,AMAN030991,DILE6072,DILE6072,20,1,0,0
AMAN030991,AMAN030991,DILE6074,DILE6074,20,1,0,0
AMAN030991,AMAN030991,DILE6076,DILE6076,20,1,0,0
AMAN030991,AMAN030991,DILE6078,DILE6078,20,1,0,0
AMAN030991,AMAN030991,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030991,AMAN030991,DILE6081,DILE6081,20,1,0,0
AMAN030991,AMAN030991,DILE6082,DILE6082,20,1,0,0
AMAN030991,AMAN030991,DILE6083,DILE6083,20,1,0,0
AMAN030991,AMAN030991,DILE6084,DILE6084,20,1,0,0
AMAN030991,AMAN030991,DILE6085,DILE6085,20,1,0,0
AMAN030991,AMAN030991,DILE6086,DILE6086,20,1,0,0
AMAN030991,AMAN030991,DILE6087,DILE6087,20,1,0,0
AMAN030991,AMAN030991,DILE6090,DILE6090,20,1,0,0
AMAN030991,AMAN030991,DILE6091,DILE6091,20,1,0,0
AMAN030991,AMAN030991,DILE6092,DILE6092,20,1,0,0
AMAN030991,AMAN030991,DILE6093,DILE6093,20,1,0,0
AMAN030991,AMAN030991,DILE6094,DILE6094,20,1,0,0
AMAN030991,AMAN030991,DILE6095,DILE6095,20,1,0,0
AMAN030991,AMAN030991,DILE6097,DILE6097,20,1,0,0
AMAN030991,AMAN030991,DILE6098,DILE6098,20,1,0,0
AMAN030991,AMAN030991,DILE6099,DILE6099,20,1,0,0
AMAN030992,AMAN030992,AMAN030993,AMAN030993,1,0,1,0
AMAN030992,AMAN030992,AMAN030994,AMAN030994,2.41888982477445,0.626,0.374,0
AMAN030992,AMAN030992,AMAN030995,AMAN030995,2.29335894269059,0.592,0.408,0
AMAN030992,AMAN030992,AMAN030996,AMAN030996,2.41888982477445,0.626,0.374,0
AMAN030992,AMAN030992,AMAN030997,AMAN030997,2.41888982477445,0.626,0.374,0
AMAN030992,AMAN030992,AMAN030998,AMAN030998,20,1,0,0
AMAN030992,AMAN030992,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030992,AMAN030992,DILE6071,DILE6071,20,1,0,0
AMAN030992,AMAN030992,DILE6072,DILE6072,20,1,0,0
AMAN030992,AMAN030992,DILE6074,DILE6074,20,1,0,0
AMAN030992,AMAN030992,DILE6076,DILE6076,20,1,0,0
AMAN030992,AMAN030992,DILE6078,DILE6078,20,1,0,0
AMAN030992,AMAN030992,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030992,AMAN030992,DILE6081,DILE6081,20,1,0,0
AMAN030992,AMAN030992,DILE6082,DILE6082,20,1,0,0
AMAN030992,AMAN030992,DILE6083,DILE6083,20,1,0,0
AMAN030992,AMAN030992,DILE6084,DILE6084,20,1,0,0
AMAN030992,AMAN030992,DILE6085,DILE6085,20,1,0,0
AMAN030992,AMAN030992,DILE6086,DILE6086,20,1,0,0
AMAN030992,AMAN030992,DILE6087,DILE6087,20,1,0,0
AMAN030992,AMAN030992,DILE6090,DILE6090,20,1,0,0
AMAN030992,AMAN030992,DILE6091,DILE6091,20,1,0,0
AMAN030992,AMAN030992,DILE6092,DILE6092,20,1,0,0
AMAN030992,AMAN030992,DILE6093,DILE6093,20,1,0,0
AMAN030992,AMAN030992,DILE6094,DILE6094,20,1,0,0
AMAN030992,AMAN030992,DILE6095,DILE6095,20,1,0,0
AMAN030992,AMAN030992,DILE6097,DILE6097,20,1,0,0
AMAN030992,AMAN030992,DILE6098,DILE6098,20,1,0,0
AMAN030992,AMAN030992,DILE6099,DILE6099,20,1,0,0
AMAN030993,AMAN030993,AMAN030994,AMAN030994,2.41888982477445,0.626,0.374,0
AMAN030993,AMAN030993,AMAN030995,AMAN030995,2.29335894269059,0.592,0.408,0
AMAN030993,AMAN030993,AMAN030996,AMAN030996,2.41888982477445,0.626,0.374,0
AMAN030993,AMAN030993,AMAN030997,AMAN030997,2.41888982477445,0.626,0.374,0
AMAN030993,AMAN030993,AMAN030998,AMAN030998,20,1,0,0
AMAN030993,AMAN030993,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030993,AMAN030993,DILE6071,DILE6071,20,1,0,0
AMAN030993,AMAN030993,DILE6072,DILE6072,20,1,0,0
AMAN030993,AMAN030993,DILE6074,DILE6074,20,1,0,0
AMAN030993,AMAN030993,DILE6076,DILE6076,20,1,0,0
AMAN030993,AMAN030993,DILE6078,DILE6078,20,1,0,0
AMAN030993,AMAN030993,DILE6079,DILE6079,2.18114943910457,0.559,0.441,0
AMAN030993,AMAN030993,DILE6081,DILE6081,20,1,0,0
AMAN030993,AMAN030993,DILE6082,DILE6082,20,1,0,0
AMAN030993,AMAN030993,DILE6083,DILE6083,20,1,0,0
AMAN030993,AMAN030993,DILE6084,DILE6084,20,1,0,0
AMAN030993,AMAN030993,DILE6085,DILE6085,20,1,0,0
AMAN030993,AMAN030993,DILE6086,DILE6086,20,1,0,0
AMAN030993,AMAN030993,DILE6087,DILE6087,20,1,0,0
AMAN030993,AMAN030993,DILE6090,DILE6090,20,1,0,0
AMAN030993,AMAN030993,DILE6091,DILE6091,20,1,0,0
AMAN030993,AMAN030993,DILE6092,DILE6092,20,1,0,0
AMAN030993,AMAN030993,DILE6093,DILE6093,20,1,0,0
AMAN030993,AMAN030993,DILE6094,DILE6094,20,1,0,0
AMAN030993,AMAN030993,DILE6095,DILE6095,20,1,0,0
AMAN030993,AMAN030993,DILE6097,DILE6097,20,1,0,0
AMAN030993,AMAN030993,DILE6098,DILE6098,20,1,0,0
AMAN030993,AMAN030993,DILE6099,DILE6099,20,1,0,0
AMAN030994,AMAN030994,AMAN030995,AMAN030995,1,0,1,0
AMAN030994,AMAN030994,AMAN030996,AMAN030996,1,0,1,0
AMAN030994,AMAN030994,AMAN030997,AMAN030997,1,0,1,0
AMAN030994,AMAN030994,AMAN030998,AMAN030998,2.41888982477445,0.626,0.374,0
AMAN030994,AMAN030994,AMAN030999,AMAN030999,1,0,1,0
AMAN030994,AMAN030994,DILE6071,DILE6071,4.38082178394093,0.904,0.096,0
AMAN030994,AMAN030994,DILE6072,DILE6072,4.38082178394093,0.904,0.096,0
AMAN030994,AMAN030994,DILE6074,DILE6074,2.17136841831198,0.556,0.444,0
AMAN030994,AMAN030994,DILE6076,DILE6076,6.21089678249862,0.973,0.027,0
AMAN030994,AMAN030994,DILE6078,DILE6078,20,1,0,0
AMAN030994,AMAN030994,DILE6079,DILE6079,4.0350469470992,0.878,0.122,0
AMAN030994,AMAN030994,DILE6081,DILE6081,20,1,0,0
AMAN030994,AMAN030994,DILE6082,DILE6082,20,1,0,0
AMAN030994,AMAN030994,DILE6083,DILE6083,20,1,0,0
AMAN030994,AMAN030994,DILE6084,DILE6084,20,1,0,0
AMAN030994,AMAN030994,DILE6085,DILE6085,2.41888982477445,0.626,0.374,0
AMAN030994,AMAN030994,DILE6086,DILE6086,3.59074485331516,0.834,0.166,0
AMAN030994,AMAN030994,DILE6087,DILE6087,2.71311885221184,0.695,0.305,0
AMAN030994,AMAN030994,DILE6090,DILE6090,1.82367722735954,0.435,0.565,0
AMAN030994,AMAN030994,DILE6091,DILE6091,4.38082178394093,0.904,0.096,0
AMAN030994,AMAN030994,DILE6092,DILE6092,2.41888982477445,0.626,0.374,0
AMAN030994,AMAN030994,DILE6093,DILE6093,3.08926733809709,0.765,0.235,0
AMAN030994,AMAN030994,DILE6094,DILE6094,20,1,0,0
AMAN030994,AMAN030994,DILE6095,DILE6095,3.59074485331516,0.834,0.166,0
AMAN030994,AMAN030994,DILE6097,DILE6097,20,1,0,0
AMAN030994,AMAN030994,DILE6098,DILE6098,2.17136841831198,0.556,0.444,0
AMAN030994,AMAN030994,DILE6099,DILE6099,3.59074485331516,0.834,0.166,0
AMAN030995,AMAN030995,AMAN030996,AMAN030996,1,0,1,0
AMAN030995,AMAN030995,AMAN030997,AMAN030997,1,0,1,0
AMAN030995,AMAN030995,AMAN030998,AMAN030998,2.58207999218804,0.666,0.334,0
AMAN030995,AMAN030995,AMAN030999,AMAN030999,1,0,1,0
AMAN030995,AMAN030995,DILE6071,DILE6071,4.1456053222469,0.887,0.113,0
AMAN030995,AMAN030995,DILE6072,DILE6072,4.1456053222469,0.887,0.113,0
AMAN030995,AMAN030995,DILE6074,DILE6074,2.29335894269059,0.592,0.408,0
AMAN030995,AMAN030995,DILE6076,DILE6076,5.68038206579984,0.961,0.039,0
AMAN030995,AMAN030995,DILE6078,DILE6078,20,1,0,0
AMAN030995,AMAN030995,DILE6079,DILE6079,3.13289427049735,0.772,0.228,0
AMAN030995,AMAN030995,DILE6081,DILE6081,20,1,0,0
AMAN030995,AMAN030995,DILE6082,DILE6082,20,1,0,0
AMAN030995,AMAN030995,DILE6083,DILE6083,20,1,0,0
AMAN030995,AMAN030995,DILE6084,DILE6084,20,1,0,0
AMAN030995,AMAN030995,DILE6085,DILE6085,2.29335894269059,0.592,0.408,0
AMAN030995,AMAN030995,DILE6086,DILE6086,4.1456053222469,0.887,0.113,0
AMAN030995,AMAN030995,DILE6087,DILE6087,2.58207999218804,0.666,0.334,0
AMAN030995,AMAN030995,DILE6090,DILE6090,1.89969509420431,0.464,0.536,0
AMAN030995,AMAN030995,DILE6091,DILE6091,4.1456053222469,0.887,0.113,0
AMAN030995,AMAN030995,DILE6092,DILE6092,2.58207999218804,0.666,0.334,0
AMAN030995,AMAN030995,DILE6093,DILE6093,3.42662547355406,0.814,0.186,0
AMAN030995,AMAN030995,DILE6094,DILE6094,5.68038206579984,0.961,0.039,0
AMAN030995,AMAN030995,DILE6095,DILE6095,4.1456053222469,0.887,0.113,0
AMAN030995,AMAN030995,DILE6097,DILE6097,20,1,0,0
AMAN030995,AMAN030995,DILE6098,DILE6098,2.29335894269059,0.592,0.408,0
AMAN030995,AMAN030995,DILE6099,DILE6099,3.42662547355406,0.814,0.186,0
AMAN030996,AMAN030996,AMAN030997,AMAN030997,1,0,1,0
AMAN030996,AMAN030996,AMAN030998,AMAN030998,2.41888982477445,0.626,0.374,0
AMAN030996,AMAN030996,AMAN030999,AMAN030999,1,0,1,0
AMAN030996,AMAN030996,DILE6071,DILE6071,4.38082178394093,0.904,0.096,0
AMAN030996,AMAN030996,DILE6072,DILE6072,4.38082178394093,0.904,0.096,0
AMAN030996,AMAN030996,DILE6074,DILE6074,2.17136841831198,0.556,0.444,0
AMAN030996,AMAN030996,DILE6076,DILE6076,6.21089678249862,0.973,0.027,0
AMAN030996,AMAN030996,DILE6078,DILE6078,20,1,0,0
AMAN030996,AMAN030996,DILE6079,DILE6079,4.0350469470992,0.878,0.122,0
AMAN030996,AMAN030996,DILE6081,DILE6081,20,1,0,0
AMAN030996,AMAN030996,DILE6082,DILE6082,20,1,0,0
AMAN030996,AMAN030996,DILE6083,DILE6083,20,1,0,0
AMAN030996,AMAN030996,DILE6084,DILE6084,20,1,0,0
AMAN030996,AMAN030996,DILE6085,DILE6085,2.41888982477445,0.626,0.374,0
AMAN030996,AMAN030996,DILE6086,DILE6086,3.59074485331516,0.834,0.166,0
AMAN030996,AMAN030996,DILE6087,DILE6087,2.71311885221184,0.695,0.305,0
AMAN030996,AMAN030996,DILE6090,DILE6090,1.82367722735954,0.435,0.565,0
AMAN030996,AMAN030996,DILE6091,DILE6091,4.38082178394093,0.904,0.096,0
AMAN030996,AMAN030996,DILE6092,DILE6092,2.41888982477445,0.626,0.374,0
AMAN030996,AMAN030996,DILE6093,DILE6093,3.08926733809709,0.765,0.235,0
AMAN030996,AMAN030996,DILE6094,DILE6094,20,1,0,0
AMAN030996,AMAN030996,DILE6095,DILE6095,3.59074485331516,0.834,0.166,0
AMAN030996,AMAN030996,DILE6097,DILE6097,20,1,0,0
AMAN030996,AMAN030996,DILE6098,DILE6098,2.17136841831198,0.556,0.444,0
AMAN030996,AMAN030996,DILE6099,DILE6099,3.59074485331516,0.834,0.166,0
AMAN030997,AMAN030997,AMAN030998,AMAN030998,2.41888982477445,0.626,0.374,0
AMAN030997,AMAN030997,AMAN030999,AMAN030999,1,0,1,0
AMAN030997,AMAN030997,DILE6071,DILE6071,4.38082178394093,0.904,0.096,0
AMAN030997,AMAN030997,DILE6072,DILE6072,4.38082178394093,0.904,0.096,0
AMAN030997,AMAN030997,DILE6074,DILE6074,2.17136841831198,0.556,0.444,0
AMAN030997,AMAN030997,DILE6076,DILE6076,6.21089678249862,0.973,0.027,0
AMAN030997,AMAN030997,DILE6078,DILE6078,20,1,0,0
AMAN030997,AMAN030997,DILE6079,DILE6079,4.0350469470992,0.878,0.122,0
AMAN030997,AMAN030997,DILE6081,DILE6081,20,1,0,0
AMAN030997,AMAN030997,DILE6082,DILE6082,20,1,0,0
AMAN030997,AMAN030997,DILE6083,DILE6083,20,1,0,0
AMAN030997,AMAN030997,DILE6084,DILE6084,20,1,0,0
AMAN030997,AMAN030997,DILE6085,DILE6085,2.41888982477445,0.626,0.374,0
AMAN030997,AMAN030997,DILE6086,DILE6086,3.59074485331516,0.834,0.166,0
AMAN030997,AMAN030997,DILE6087,DILE6087,2.71311885221184,0.695,0.305,0
AMAN030997,AMAN030997,DILE6090,DILE6090,1.82367722735954,0.435,0.565,0
AMAN030997,AMAN030997,DILE6091,DILE6091,4.38082178394093,0.904,0.096,0
AMAN030997,AMAN030997,DILE6092,DILE6092,2.41888982477445,0.626,0.374,0
AMAN030997,AMAN030997,DILE6093,DILE6093,3.08926733809709,0.765,0.235,0
AMAN030997,AMAN030997,DILE6094,DILE6094,20,1,0,0
AMAN030997,AMAN030997,DILE6095,DILE6095,3.59074485331516,0.834,0.166,0
AMAN030997,AMAN030997,DILE6097,DILE6097,20,1,0,0
AMAN030997,AMAN030997,DILE6098,DILE6098,2.17136841831198,0.556,0.444,0
AMAN030997,AMAN030997,DILE6099,DILE6099,3.59074485331516,0.834,0.166,0
AMAN030998,AMAN030998,AMAN030999,AMAN030999,2.41888982477445,0.626,0.374,0
AMAN030998,AMAN030998,DILE6071,DILE6071,20,1,0,0
AMAN030998,AMAN030998,DILE6072,DILE6072,20,1,0,0
AMAN030998,AMAN030998,DILE6074,DILE6074,1.96296926905503,0.487,0.513,0
AMAN030998,AMAN030998,DILE6076,DILE6076,20,1,0,0
AMAN030998,AMAN030998,DILE6078,DILE6078,3.59074485331516,0.834,0.166,0
AMAN030998,AMAN030998,DILE6079,DILE6079,20,1,0,0
AMAN030998,AMAN030998,DILE6081,DILE6081,20,1,0,0
AMAN030998,AMAN030998,DILE6082,DILE6082,20,1,0,0
AMAN030998,AMAN030998,DILE6083,DILE6083,20,1,0,0
AMAN030998,AMAN030998,DILE6084,DILE6084,20,1,0,0
AMAN030998,AMAN030998,DILE6085,DILE6085,1.77843221146159,0.417,0.583,0
AMAN030998,AMAN030998,DILE6086,DILE6086,20,1,0,0
AMAN030998,AMAN030998,DILE6087,DILE6087,4.38082178394093,0.904,0.096,0
AMAN030998,AMAN030998,DILE6090,DILE6090,1.35475948735473,0.218,0.782,0
AMAN030998,AMAN030998,DILE6091,DILE6091,20,1,0,0
AMAN030998,AMAN030998,DILE6092,DILE6092,3.59074485331516,0.834,0.166,0
AMAN030998,AMAN030998,DILE6093,DILE6093,2.71311885221184,0.695,0.305,0
AMAN030998,AMAN030998,DILE6094,DILE6094,20,1,0,0
AMAN030998,AMAN030998,DILE6095,DILE6095,20,1,0,0
AMAN030998,AMAN030998,DILE6097,DILE6097,7.05889368905357,0.985,0.015,0
AMAN030998,AMAN030998,DILE6098,DILE6098,20,1,0,0
AMAN030998,AMAN030998,DILE6099,DILE6099,20,1,0,0
AMAN030999,AMAN030999,DILE6071,DILE6071,4.38082178394093,0.904,0.096,0
AMAN030999,AMAN030999,DILE6072,DILE6072,4.38082178394093,0.904,0.096,0
AMAN030999,AMAN030999,DILE6074,DILE6074,2.17136841831198,0.556,0.444,0
AMAN030999,AMAN030999,DILE6076,DILE6076,6.21089678249862,0.973,0.027,0
AMAN030999,AMAN030999,DILE6078,DILE6078,20,1,0,0
AMAN030999,AMAN030999,DILE6079,DILE6079,4.0350469470992,0.878,0.122,0
AMAN030999,AMAN030999,DILE6081,DILE6081,20,1,0,0
AMAN030999,AMAN030999,DILE6082,DILE6082,20,1,0,0
AMAN030999,AMAN030999,DILE6083,DILE6083,20,1,0,0
AMAN030999,AMAN030999,DILE6084,DILE6084,20,1,0,0
AMAN030999,AMAN030999,DILE6085,DILE6085,2.41888982477445,0.626,0.374,0
AMAN030999,AMAN030999,DILE6086,DILE6086,3.59074485331516,0.834,0.166,0
AMAN030999,AMAN030999,DILE6087,DILE6087,2.71311885221184,0.695,0.305,0
AMAN030999,AMAN030999,DILE6090,DILE6090,1.82367722735954,0.435,0.565,0
AMAN030999,AMAN030999,DILE6091,DILE6091,4.38082178394093,0.904,0.096,0
AMAN030999,AMAN030999,DILE6092,DILE6092,2.41888982477445,0.626,0.374,0
AMAN030999,AMAN030999,DILE6093,DILE6093,3.08926733809709,0.765,0.235,0
AMAN030999,AMAN030999,DILE6094,DILE6094,20,1,0,0
AMAN030999,AMAN030999,DILE6095,DILE6095,3.59074485331516,0.834,0.166,0
AMAN030999,AMAN030999,DILE6097,DILE6097,20,1,0,0
AMAN030999,AMAN030999,DILE6098,DILE6098,2.17136841831198,0.556,0.444,0
AMAN030999,AMAN030999,DILE6099,DILE6099,3.59074485331516,0.834,0.166,0
DILE6071,DILE6071,DILE6072,DILE6072,1,0,1,0
DILE6071,DILE6071,DILE6074,DILE6074,20,1,0,0
DILE6071,DILE6071,DILE6076,DILE6076,3.08926733809709,0.765,0.235,0
DILE6071,DILE6071,DILE6078,DILE6078,6.21089678249862,0.973,0.027,0
DILE6071,DILE6071,DILE6079,DILE6079,2.83135796444116,0.719,0.281,0
DILE6071,DILE6071,DILE6081,DILE6081,20,1,0,0
DILE6071,DILE6071,DILE6082,DILE6082,20,1,0,0
DILE6071,DILE6071,DILE6083,DILE6083,2.71311885221184,0.695,0.305,0
DILE6071,DILE6071,DILE6084,DILE6084,2.71311885221184,0.695,0.305,0
DILE6071,DILE6071,DILE6085,DILE6085,20,1,0,0
DILE6071,DILE6071,DILE6086,DILE6086,20,1,0,0
DILE6071,DILE6071,DILE6087,DILE6087,1.96296926905503,0.487,0.513,0
DILE6071,DILE6071,DILE6090,DILE6090,20,1,0,0
DILE6071,DILE6071,DILE6091,DILE6091,1,0,1,0
DILE6071,DILE6071,DILE6092,DILE6092,3.59074485331516,0.834,0.166,0
DILE6071,DILE6071,DILE6093,DILE6093,20,1,0,0
DILE6071,DILE6071,DILE6094,DILE6094,20,1,0,0
DILE6071,DILE6071,DILE6095,DILE6095,3.08926733809709,0.765,0.235,0
DILE6071,DILE6071,DILE6097,DILE6097,20,1,0,0
DILE6071,DILE6071,DILE6098,DILE6098,3.08926733809709,0.765,0.235,0
DILE6071,DILE6071,DILE6099,DILE6099,2.41888982477445,0.626,0.374,0
DILE6072,DILE6072,DILE6074,DILE6074,20,1,0,0
DILE6072,DILE6072,DILE6076,DILE6076,3.08926733809709,0.765,0.235,0
DILE6072,DILE6072,DILE6078,DILE6078,6.21089678249862,0.973,0.027,0
DILE6072,DILE6072,DILE6079,DILE6079,2.83135796444116,0.719,0.281,0
DILE6072,DILE6072,DILE6081,DILE6081,20,1,0,0
DILE6072,DILE6072,DILE6082,DILE6082,20,1,0,0
DILE6072,DILE6072,DILE6083,DILE6083,2.71311885221184,0.695,0.305,0
DILE6072,DILE6072,DILE6084,DILE6084,2.71311885221184,0.695,0.305,0
DILE6072,DILE6072,DILE6085,DILE6085,20,1,0,0
DILE6072,DILE6072,DILE6086,DILE6086,20,1,0,0
DILE6072,DILE6072,DILE6087,DILE6087,1.96296926905503,0.487,0.513,0
DILE6072,DILE6072,DILE6090,DILE6090,20,1,0,0
DILE6072,DILE6072,DILE6091,DILE6091,1,0,1,0
DILE6072,DILE6072,DILE6092,DILE6092,3.59074485331516,0.834,0.166,0
DILE6072,DILE6072,DILE6093,DILE6093,20,1,0,0
DILE6072,DILE6072,DILE6094,DILE6094,20,1,0,0
DILE6072,DILE6072,DILE6095,DILE6095,3.08926733809709,0.765,0.235,0
DILE6072,DILE6072,DILE6097,DILE6097,20,1,0,0
DILE6072,DILE6072,DILE6098,DILE6098,3.08926733809709,0.765,0.235,0
DILE6072,DILE6072,DILE6099,DILE6099,2.41888982477445,0.626,0.374,0
DILE6074,DILE6074,DILE6076,DILE6076,20,1,0,0
DILE6074,DILE6074,DILE6078,DILE6078,20,1,0,0
DILE6074,DILE6074,DILE6079,DILE6079,20,1,0,0
DILE6074,DILE6074,DILE6081,DILE6081,20,1,0,0
DILE6074,DILE6074,DILE6082,DILE6082,20,1,0,0
DILE6074,DILE6074,DILE6083,DILE6083,20,1,0,0
